,listing_url,source,name,neighborhood_overview
1020,https://www.airbnb.com/rooms/34306509,city scrape,Seaside Cabanas - Sea Grape,"Located just 5 minutes from the internation airport, pizza restaurant, disco and are also just 5 minutes away by car. <br />Price inlcudes daily breakfast"
1021,https://www.airbnb.com/rooms/34365223,city scrape,"2-BDR,  fully equipped, steps to the beach!","Secluded, tropical and peaceful; you have the best of both worlds at our place: peace and relaxation away from the very animated village, or in just a 30 to 35 minutes golf cart ride, there you are in the middle of the village with its friendly and smiling locals, boutiques, bars and restaurants!<br /><br />There are a few nice places around our resort, so don't hesitate, take a golf cart and explore! There is also a small but very clean grocery store at about 15 minutes on a golf cart from our place.<br /><br />Again, please note that a 9% government mandatory tax and a 6% resort fee is charged directly at our front desk at arrival."
1022,https://www.airbnb.com/rooms/34367229,city scrape,Seaside Chateau Jr Suite (Caesar),"Located just 5 minutes from the internation airport, pizza restaurant,. Soon to open 5 star restaurant and disco nearby(10 minutes away) <br />Price inlcudes daily breakfast and daily shuttle to brodies supermarket ."
1023,https://www.airbnb.com/rooms/34478279,city scrape,Seaside Chateau Victorian-Suite(BTB Gold Standard),FREE continental breakfast included in room price<br />Onsite restaurant is open from 8am - 8pm serving local and international cuisine. We can prepare for Vegan or other dietary needs as well. <br />Disco and pizzeria is about 5 mins away by car<br />Downtown Belize City is 15 mins away by car<br />Other restaurants and bars are in downtown Belize City -15mins by car<br />.
1024,https://www.airbnb.com/rooms/34480764,city scrape,Seaside Chateau Elizabeth Suite-BTB Gold Standard,FREE continental breakfast included in room price<br />Onsite restaurant is open from 8am - 8pm serving local and international cuisine. We can prepare for Vegan or other dietary needs as well. <br />Disco and pizzeria is about 5 mins away by car<br />Downtown Belize City is 15 mins away by car<br />Other restaurants and bars are in downtown Belize City -15mins by car
1025,https://www.airbnb.com/rooms/34571902,city scrape,Cozy 1BR Mayan Falls | Balcony | Pool,
1026,https://www.airbnb.com/rooms/34571945,city scrape,Charming 1BR Mayan Falls 2nd-Floor | Balcony,
1027,https://www.airbnb.com/rooms/34571996,previous scrape,1BR | Balcony | Pool | Roof Deck | Gated Entrance,
1028,https://www.airbnb.com/rooms/34617739,city scrape,"Ocean Breeze - Cabana, Pool and Bar","This resort is in the heart of the village, so there is absolutely no need for a car while staying with us. There are so many restaurants and bars to choose from with just a few minutes walk."
1029,https://www.airbnb.com/rooms/34618613,city scrape,"Ocean Breeze - Cabana, Pool and Bar","This resort is in the heart of the village, so there is absolutely no need for a car while staying with us. There are so many restaurants and bars to choose from with just a few minutes walk."
1030,https://www.airbnb.com/rooms/34619083,city scrape,"Ocean Breeze - Studio, Pool and Bar","This resort is in the heart of the village, so there is absolutely no need for a car while staying with us. There are so many restaurants and bars to choose from with just a few minutes walk."
1031,https://www.airbnb.com/rooms/34619357,city scrape,"Ocean Breeze - Suite, Full Kitchen, Pool and Bar","This resort is in the heart of the village, so there is absolutely no need for a car while staying with us. There are so many restaurants and bars to choose from with just a few minutes walk."
1032,https://www.airbnb.com/rooms/34624525,previous scrape,es una aldea trankila con jente linda,
1033,https://www.airbnb.com/rooms/34678039,previous scrape,The Golden Sunshine / beautiful home in Hopkins,"I was born and raised in the neighborhood one block away from beach . Have great neighbors and wonderful cousins . Walking distance are shops , restaurants and bars"
1034,https://www.airbnb.com/rooms/34778142,city scrape,Maya,
1035,https://www.airbnb.com/rooms/34779541,city scrape,Creole,
1036,https://www.airbnb.com/rooms/34780186,city scrape,Caracol,
1037,https://www.airbnb.com/rooms/34780597,city scrape,Sunshine,"Traveling from Belize city you will come to a large roundabout. Veer to the right of the round-about and continue across the bridge & through the village of Roaring Creek. Go 2 1/2 miles on the Western Highway until you come to a large commercial complex called Westar. continue straight ahead a few yards. up ahead you will see a large cement sign that says Banana Bank. Slow Down & prepare to turn right. Follow the winding dirt road until you reach a bridge. Cross the Belize River on the Agripino Cawitch Bridge. Continue about 1 1/2 miles. You will see a sign for the Global Outreach boys School turn left. Continue along this road approximately 2 1/2 miles. watch for a cement Banana Bank sign on the right. Here you will turn right, you are now on Banana Bank and our private road. You will drive 2 miles through pastures. When you reach the pink round pen you are at Banana Bank Lodge. Welcome To Banana Bank Lodge."
1038,https://www.airbnb.com/rooms/34813709,city scrape,A room at Nana’s BnB.,We are located in one of the highest hill streets in San Ignacio Town. Walking distance you will find the Cahal Pech archeological site which is a Maya Ruin and museum. There are also a few restaurants in the vicinity without having to go into town.
1039,https://www.airbnb.com/rooms/34834502,city scrape,Caye Reef Ocean view 1st floor 2 bedroom apartment,We are just 2 blocks from the Split.<br />A great place to spend the day! There is a great bar and grill called The Lazy Lizard that has excellent food and cold drinks. The split is a body of water separating North and South Caye Caulker. It is a great place to snorkel for free. There is a dock for sun bathing and easy access to the water. There is also a fishing area for those that want to try their luck. Kayaks and paddle boards are available for rent.
1040,https://www.airbnb.com/rooms/34834833,city scrape,Caye Reef Ocean view 2nd floor 2 bedroom apartment,We are just 2 blocks from the Split.<br />A great place to spend the day! There is a great bar and grill called The Lazy Lizard that has excellent food and cold drinks. The split is a body of water separating North and South Caye Caulker. It is a great place to snorkel for free. There is a dock for sun bathing and easy access to the water. There is also a fishing area for those that want to try their luck. Kayaks and paddle boards are available for rent.
1041,https://www.airbnb.com/rooms/34838253,city scrape,Caye Reef Ocean view penthouse,"Restaurants; <br />Ever popular, Habenero's is one of the best the caye, offering a diverse menu of Mexican, home made pasta and locally inspired meals. Rose's Bar and Grill always has delicious fresh seafood and Tropical Paradise restaurant at the end of front street is a reliable and good value venue.<br /><br />The lively and bohemian Pizza Caulker bakes the best pizzas on the caye. Run by the irrepressible Greg, it is always popular.<br /><br />Close by is the up-market beach front restaurant, Coconut Reef. <br /><br />For a great flavor of Caribbean cooking we recommend the Wish Willy Bar & Grill.  Located a block behind cayereef, local chef Maurice serves authentic Belizean food in an informal environment. Great for a menu-free dinner - try the rum punch. It's been a favorite of veteran travellers to Caye Caulker for years. Very economical.<br /><br />Another local favorite is Syd's. It serves traditional Belizean Cuisine of rice and beans, fish & chicken dishes and is popular wi"
1042,https://www.airbnb.com/rooms/34844305,previous scrape,JC's Coyoc's place,
1043,https://www.airbnb.com/rooms/34898611,city scrape,Luxury 3 Bedroom 3.5 Bathroom Beachfront Penthouse,"Hopkins is widely considered a hidden gem in Belize. It is a small, coastal, fishing village that is centrally located to the vast majority of Belize's most exciting water and land attractions. Hopkins Village is a Garifuna village on the coast of the Stann Creek District in Belize. Hopkins is considered by some Belizeans to be the cultural center of the Garifuna population in Belize."
1044,https://www.airbnb.com/rooms/34941890,city scrape,Cariño,
1045,https://www.airbnb.com/rooms/34941904,city scrape,Esperanza,Neighborhood
1046,https://www.airbnb.com/rooms/35035009,city scrape,Mayflower Cabin,"Our closest community is the small village of Mile 28. We have a close relationship with this community and if you are interested in immersing yourself in a traditional Central American village, we have some lovely neighbours that would be happy to take you on a tour of their beautiful fruit orchards."
1047,https://www.airbnb.com/rooms/35219255,city scrape,Clarissa,
1048,https://www.airbnb.com/rooms/35221064,city scrape,Modern 2nd floor 2 Bed Apartment in Belize City,"Located in Belama Phase 1 right in front of Love Park. I am within walking distance to YogBean (Yogurt Shop), Sahara Grill,"
1049,https://www.airbnb.com/rooms/35279749,city scrape,Good ambience well secured place  Thank you  Raj,
1050,https://www.airbnb.com/rooms/35378858,city scrape,Seaside Chateau Colonial Suite,FREE continental breakfast included in room price<br />Onsite restaurant is open from 8am - 8pm serving local and international cuisine. We can prepare for Vegan or other dietary needs as well. <br />Disco and pizzeria is about 5 mins away by car<br />Downtown Belize City is 15 mins away by car<br />Other restaurants and bars are in downtown Belize City -15mins by car
1051,https://www.airbnb.com/rooms/35380352,city scrape,Seaside Chateau The Marie Antoinette,"This is a Private Suite in Building 1 with views of the Sea and the Garden and is close to the pool. Room has a King Bed,  wifi, TV, ac, mini fridge, private bath with Bidet and toilet, Sitting area. Verandah has sitting chair and a hammock right outside your door."
1052,https://www.airbnb.com/rooms/35381125,city scrape,Private Luxury Room w/ Garden Views & Pool Access,"We are a full-service resort, located just far enough from town to experience and connect with nature and just minutes (driving distance) from downtown San Ignacio."
1053,https://www.airbnb.com/rooms/35407710,previous scrape,Pelicans Crossing Seaside Escape luxury villa,"Located just south of the resort area in the prestigious Phase 4 area of Sittee Point you will find a quiet neighborhood set on one of the best stretches of beach in Belize. Relax the day away spotting Manatee & Dolphins from your hammock. Count the many different species of birds that visit our yard. Watch the Pelicans fish for their lunch. Parrots, Hummingbirds and Osprey are also  frequently spotted. The lucky guests may even see the national bird of Belize the Keel Billed Toucan. Swim in our private beachfront pool. Kayak the beautiful Sittee River or take a night tour to the Bioluminescent lagoon just around the corner. Many tours offered that leave from the marina around the corner within walking distance can take you diving or snorkeling on the worlds second largest barrier reef. There you will also find The Curve Bar with delicious food and tropical drinks not to mention the amazing sunsets. Just a short walk down the beach you will find Mangos Beachfront Bar & Grill with delig"
1054,https://www.airbnb.com/rooms/35422544,city scrape,Partial Ocean View Penthouse 3 bed/3 ba Velento #5,
1055,https://www.airbnb.com/rooms/35422548,city scrape,3 bed/3 bath Penthouse Velento #7 private dock/bea,
1056,https://www.airbnb.com/rooms/35422552,city scrape,Partial Oceanview Velento#6 -2 bed/2 ba POOL/Dock,
1057,https://www.airbnb.com/rooms/35422556,city scrape,Velento Partial Oceanview #8-2 bed/2 ba-POOL/DOCK,
1058,https://www.airbnb.com/rooms/35482208,city scrape,GS Private Dorm on Ambergris Caye 3-6p,"We are located perfectly in town. Right next to the aroundabout which has two stores, beachfront bars and the best nightclubs are within a 10 minute walk.<br /><br />The room has a keycode door, so no keys necessary. Area is very secure with 2 security guys on each end of the property, privacy fence. The island is also very safe. If you aren't looking for trouble, you won't find any! :)"
1059,https://www.airbnb.com/rooms/35647297,previous scrape,JC Fashion and Homes,
1060,https://www.airbnb.com/rooms/35675329,previous scrape,Belize Sea Reef Inn: ROOM #4,"we are located in the center of town just minutes away from the famous  split . grocery stores  , restaurants, pharmacy and fast take out are a walk away from our place"
1061,https://www.airbnb.com/rooms/35808789,city scrape,"Los Zirecote's 2 Bedrooms Air-Con, Net & Cable TV.",Very quiet and safe neighborhood.
1062,https://www.airbnb.com/rooms/35833711,city scrape,Belize Sea Reef Inn: ROOM # 3,"we are located in the center of town just minutes away from the famous  split . grocery stores  , restaurants, pharmacy and fast take out are a walk away from our place"
1063,https://www.airbnb.com/rooms/35901496,city scrape,Belize Sea Reef Inn: Room #5,"we are located in the center of town just minutes away from the famous  split . grocery stores  , restaurants, pharmacy and fast take out are a walk away from our place"
1064,https://www.airbnb.com/rooms/35927471,city scrape,"Los Zirecote's 1 bedroom w/Air-Con, Net, Cable Tv.",Very nice and quiet neighborhood.
1065,https://www.airbnb.com/rooms/35934705,city scrape,"LaCasaGrande 2 Bedroom AirCon, Free Net, Cable TV.",
1066,https://www.airbnb.com/rooms/35995359,city scrape,Royal Palm,
1067,https://www.airbnb.com/rooms/36065315,city scrape,Ocean View Penthouse Suite #7 - The Palapa House,"Great food and nightlife a few doors down on the beach with great food at the Sand Bar, Melt and Palapa Bar. A grocery store Caye Mart is one block off the beach. You can walk along the beach to down town San Pedro. Chuck and Robbie's dive shop is right out the front door providing the most amazing dive and snorkeling trip ever. They also offer fishing trips and paddle boards. Can you say location, location, location?"
1068,https://www.airbnb.com/rooms/36065363,city scrape,Ocean View Queen Suite #3,"Great food and nightlife a few doors down on the beach with great food at the Sand Bar, Melt and Palapa Bar. A grocery store Caye Mart is one block off the beach. You can walk along the beach to down town San Pedro. Chuck and Robbie's dive shop is right out the front door providing the most amazing dive and snorkeling trip ever. They also offer fishing trips and paddle boards. Can you say location, location, location?"
1069,https://www.airbnb.com/rooms/36065414,city scrape,Ocean View King Suite #1,"Great food and nightlife a few doors down on the beach with great food at the Sand Bar, Melt and Palapa Bar. A grocery store Caye Mart is one block off the beach. You can walk along the beach to down town San Pedro. Chuck and Robbie's dive shop is right out the front door providing the most amazing dive and snorkeling trip ever. They also offer fishing trips and paddle boards. Can you say location, location, location?"
1070,https://www.airbnb.com/rooms/36065461,city scrape,Ocean View Hotel Room Suite #6 - The Palapa House,"Great food and nightlife a few doors down on the beach with great food at the Sand Bar, Melt and Palapa Bar. A grocery store Caye Mart is one block off the beach. You can walk along the beach to down town San Pedro. Chuck and Robbie's dive shop is right out the front door providing the most amazing dive and snorkeling trip ever. They also offer fishing trips and paddle boards. Can you say location, location, location?"
1071,https://www.airbnb.com/rooms/36117540,previous scrape,Garden Condo with pool access,Our neighborhood is safe and the people are very friendly and helpful. We are right in town so you will get to meet a lot of our neighbors and they love to have friendly conversations. Ask them anything you want to know about living in Belize and they will be happy to help!
1072,https://www.airbnb.com/rooms/36174930,city scrape,Romantic Studio | Pool | Kitchenette,
1073,https://www.airbnb.com/rooms/36175913,city scrape,Walk to Beach Studio | Pool | Patio | Kitchenette,
1074,https://www.airbnb.com/rooms/36176085,city scrape,Studio | Pool | BBQ Area | Patio | Walk to Beach,
1075,https://www.airbnb.com/rooms/36233856,previous scrape,Junior Apartment/1 Bedroom/Pool Access/Resort View,The town is about a 1/4 mile away and the center is about 3/4 mile. It is easily walked but a taxi only cost $5 USD for up to 4 persons.
1076,https://www.airbnb.com/rooms/36312016,previous scrape,6 Bedroom Private Villa,"Private, secluded, quiet and relaxing."
1077,https://www.airbnb.com/rooms/36320477,previous scrape,Back to Nature in Luxurious Off-the-Grid House,"Small development of self-sufficient all off-the-grid homes.  You can experience what it's like to live this lifestyle.  In this 1500 sq. ft. home you are lacking nothing of modern comforts!  It is cooled by ceiling fans in every room, and A/C to master bedroom if required (we have never used it, it cools off at night)."
1078,https://www.airbnb.com/rooms/36451250,previous scrape,Bakkatown Belize Guest House King Studio #1,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1079,https://www.airbnb.com/rooms/36508466,city scrape,"Cute Home, Walk to Everything, Beach Walk Out.",Casita Playa del Parque is a cozy two bedroom home located in the vibrant and active Boca del Rio area of Ambergris Caye steps from everything the island has to offer.
1080,https://www.airbnb.com/rooms/36559602,city scrape,Villa Incommunicada-Private beachfront villa,Located 3.5 miles (or about 15-20 minutes by golf cart) south of the airport in a quiet neighborhood of upscale homes and villas.
1081,https://www.airbnb.com/rooms/36596579,previous scrape,River Getaway,"boasting the best neighborhood in Belize. See why we are the top retirement destination. Casual strolls around the neighborhood are rich with nature, history and local activities. Organic markets, swimming, art galleries, music festivals, and house of culture are all here. Take a stroll to the ancient Mayan ruins 4 blocks away."
1082,https://www.airbnb.com/rooms/36607556,city scrape,Mayan Life Cottages,Our neighbors are friendly farmers and fisherman they offer a variety of cultural activities. Enjoy a traditional Mayan meal.
1083,https://www.airbnb.com/rooms/36631025,city scrape,The Nest @ Pineapple Hill,"Set back from the stunning Hummingbird Highway at MILE MARKER 26, The Nest is surrounded by the Maya Mountains and set in a Broadleaf Rainforest Farm with lots of  Belizean Adventures nearby."
1084,https://www.airbnb.com/rooms/36631283,previous scrape,Jungle Zen,"Boasting the best neighborhood in Belize. See why we are the top retirement destination. Casual strolls around the neighborhood are rich with nature, history, and local activities. Organic market, swimming, art galleries, music festivals, and house of culture are all here. Take a stroll to the ancient Mayan ruins 4 blocks away."
1085,https://www.airbnb.com/rooms/36655628,city scrape,The Treetop @ Pineapple Hill,"Located 600 ft. west of Mile Marker 26 on the Hummingbird Hwy, halfway between the Capitol City Belmopan and the Caribbean Sea, Pineapple Hill is in a broadleaf rainforest tucked into the Maya Mountains just off the Stunning Hummingbird Highway. See our other Pineapple Hill AirBnB listings to get a complete overview of our 70 acre farm!"
1086,https://www.airbnb.com/rooms/36668242,city scrape,"Solid internet! King bed, private spa shower. AC!","The manicured property is close to the beach, upscale restaurants, local stores and local restaurants.  The whole island has a village atmosphere.<br />I provide linens, bath towels, beach towels, shampoo/body wash and hand soap."
1087,https://www.airbnb.com/rooms/36670756,previous scrape,Bakkatown Belize Guest House Queen Studio #2,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1088,https://www.airbnb.com/rooms/36698460,city scrape,Tiny Home Cabana Near The Sea - Ixora,"Hopkins is located on the coast of the Caribbean Sea geographically centered in the country making access to inland and seaward trips  easy.  Hopkins is a home-style community, not very touristy yet still has cultural elements to explore."
1089,https://www.airbnb.com/rooms/36722692,city scrape,"Dream Cabanas 8, Caye Caulker",We have a typical Belizean neighborhood with local people and culture right next to the center of town. Remember : “The Split” in not in the center but it is located in the northern  part of the island
1090,https://www.airbnb.com/rooms/36732823,city scrape,Rasta Living = To eating & drinking healthy.,"We're located in a village, many of the villagers living in the village are small subsistence farmers, hunters, loggers and fisher folks.<br />There are quite a few Mayan ruins scattered throughout the village, most of which are not easily accessible."
1091,https://www.airbnb.com/rooms/36763221,previous scrape,Bakkatown Belize Guest House Queen Studio #3,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1092,https://www.airbnb.com/rooms/36763413,previous scrape,Bakkatown Belize Guest House Queen Studio #4,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1093,https://www.airbnb.com/rooms/36763865,previous scrape,Bakkatown Belize Guest House Queen Studio #5,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1094,https://www.airbnb.com/rooms/36764068,previous scrape,Bakkatown Belize Guest House Queen Studio #6,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1095,https://www.airbnb.com/rooms/36764177,previous scrape,Bakkatown Belize Guest House Queen Studio #7,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1096,https://www.airbnb.com/rooms/36764274,previous scrape,Bakkatown Belize Guest House Queen Studio #8,"What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1097,https://www.airbnb.com/rooms/36766288,city scrape,"Bakkatown Belize Tralapa, Casita on the seafront","What is BAKKATOWN Belize? <br /><br />BAKKATOWN is ‘Back of Town’.  <br /><br />This is where the local working people live.<br /><br />  <br />- Guests can live “with the Locals”. <br />- Eating and shopping and socializing at local shops.<br />- Meeting people as they go about their days and evenings.<br /><br />We provide economical accommodations for Travellers. <br /><br />Travellers who want to spend their time and money on activities and experiences.<br /><br />Travellers who do not want an expensive hotel room and tourist restaurant where the only locals they meet are the ones serving and cleaning up after them.<br /><br />The Travellers who want to experience what Belize has to offer and value the Experience.<br /><br />The lagoon is on the back of San Pedro Town, where the island is only 4 blocks wide in town.<br /><br />We are on the edge of downtown, a few blocks from the beachfront and swimming beaches, and the shops and restaurants.<br /><br />The airport and water taxi t"
1098,https://www.airbnb.com/rooms/36873023,previous scrape,Hilltop Cabana,Quiet road leading to the golf course. Westar restaurant and convenience store at the end of the road
1099,https://www.airbnb.com/rooms/36876955,previous scrape,Tiny Home Cabana Near The Sea - Hibiscus,"We are separated and yet not separated.  Just a few minutes in either direction are various amenities that you can enjoy.  Swimming, bars, restaurants, paddle boarding, yoga, fitness club, are all just a few minutes away by car or bicycle."
1100,https://www.airbnb.com/rooms/36905121,city scrape,Placencia - Master Suite in a exceptional Resort w,
1101,https://www.airbnb.com/rooms/37011701,previous scrape,"Beachfront home,Pool, Boat w/capt OCTOBER SPECIAL!",
1102,https://www.airbnb.com/rooms/37014576,city scrape,Cashew Cabins Nuthouse One,Our neighbours are all fabulous people and fun and friendly to interact with.
1103,https://www.airbnb.com/rooms/37016190,city scrape,Cashew Cabins Nuthouse Two,Our neighbours are all fabulous people and fun and friendly to interact with.
1104,https://www.airbnb.com/rooms/37130524,city scrape,your getaway,Very quiet neighbourhood. House is 500 yds from the Main Highway. A 5 minutes drive from Belmopan City.
1105,https://www.airbnb.com/rooms/37317819,city scrape,Mayan Garden: 10 Cabana Rooms,"Orange Walk town will give you access to restaurants, stores and shops . It is about 10-15 min drive.<br /><br />Belize City is 45-60min drive"
1106,https://www.airbnb.com/rooms/37356495,city scrape,Tree House with AC close to ATM,Nearby are restaurants with a big variety of real good food.<br /><br />A 5 minutes’ walk brings you to a creek with crystal clear water and a nice swimming hole.
1107,https://www.airbnb.com/rooms/37357127,city scrape,Incredible All-Inclusive Island KANU!!,"Kanu is located just off the coast of Placencia, Belize. The boat ride from the Marina to the<br />island is about 20 minutes"
1108,https://www.airbnb.com/rooms/37365355,city scrape,1BR Waterview Near Ocean | Patio | Partial AC,
1109,https://www.airbnb.com/rooms/37365369,city scrape,1BR Waterview | Patio | Partial AC | Near Ocean,
1110,https://www.airbnb.com/rooms/37365384,city scrape,1BR Waterview Ambergris Caye | Patio,
1111,https://www.airbnb.com/rooms/37401879,city scrape,Joy of Life Cottages,"Quite place, sparsely populated with mixed culture in Jacintoville"
1112,https://www.airbnb.com/rooms/37428080,previous scrape,Tiny Home Cabana Near the Sea - Periwinkle Cabana,We are situated halfway between the village of Hopkins and the resorts.  Comfortable walk in either direction.
1113,https://www.airbnb.com/rooms/37449932,previous scrape,Belizean Poolside Penthouse Tres Cocos Resort 607,"We are located a 1/2 mile north of the bridge leaving San Pedro, Belize. Our neighborhood is more relaxed than the hustle and bustle of downtown but close enough that you are just a short drive from the many restaurants and activities located in town. <br />There are three restaurants in the immediate vicinity of the property. The on site bar and restaurant, The Dog House Sports Lounge, is open for breakfast, lunch, and dinner (7am – 10pm every day). They have Belizean breakfast dishes and casual bar food and mixed drinks throughout the day.<br />Just to the north of our property (a 2 minute walk on the beach) is 303 Belize, an over the water bar and restaurant. They are open for lunch and dinner (every day of the week) and focus more on seafood. They have live music most evenings as well. Underneath 303 Belize, is Elite Adventures, a dive and snorkel shop. <br />Just south of our property is the Farmhouse Market and Cafe. They offer a wide selection of fresh coffees, juices/smoothies,"
1114,https://www.airbnb.com/rooms/37452376,city scrape,"Villa Aurora Belize - Private Beach, Pool  & Dock","Patrick's place is located in San Pedro, Belize.<br />We are walking distances from Mata Chica, Portofino Resort, Rojo Beach Bar, and Mata Grande grocery store all within a 10 minute walk!"
1115,https://www.airbnb.com/rooms/37492750,city scrape,Modern 1 bedroom home near the Caribbean Sea.,Across from One Mall grocery store and one of Corozal's best restaurants that faces the water is within walking distance.  As well as the intersection that leads to Cerros Mayan Ruin.
1116,https://www.airbnb.com/rooms/37493908,city scrape,Tiny Home Cabana Near The Sea - Lemon Grass Cabana,We are centrally located between the resort area with high end accommodations and the village of Hopkins with the Garifuna culture all around.
1117,https://www.airbnb.com/rooms/37523054,city scrape,The Royal Ashanti Palace - Guesthouse,The RAP is located in the middle of P.G.'s central business district and is just one block away from the beautiful Caribbean Sea which can be seen from the building's balcony.
